date,equity,cash,positions
2025-10-10,177762.9760457552,0.0,5
2025-10-13,184808.85770493775,0.0,5
2025-10-14,186301.89039947608,0.0,5
2025-10-15,191092.50327359198,0.0,5
2025-10-16,192432.2868877878,0.0,5
2025-10-17,189177.5607256854,644.3236833664869,5
2025-10-20,193289.76259906378,644.3236833664869,5
2025-10-21,188746.2065761114,644.3236833664869,5
2025-10-22,186183.75036540665,644.3236833664869,5
2025-10-23,189815.74121840947,644.3236833664869,5
2025-10-24,191134.82264319522,0.0,5
2025-10-27,191751.86801255966,0.0,5
2025-10-28,190293.482801961,0.0,5
2025-10-29,191079.54664352798,0.0,5
2025-10-30,188694.50988116857,0.0,5
2025-10-31,189833.12915840608,751.706056762613,5
2025-11-03,191268.61171300078,751.706056762613,5
2025-11-04,186313.93447736875,751.706056762613,5
2025-11-05,191152.68483247128,751.706056762613,5
2025-11-06,188513.2432908293,751.706056762613,5
2025-11-07,186707.61364545947,0.0,5
2025-11-10,194243.3752735122,0.0,5
2025-11-11,190769.20262976713,0.0,5
2025-11-12,191034.09678300028,0.0,5
2025-11-13,184398.68400053974,0.0,5
2025-11-14,184038.64994116838,0.0,5
2025-11-17,183410.0119868259,0.0,5
2025-11-18,181416.87420161185,0.0,5
2025-11-19,181072.33709902098,0.0,5
2025-11-20,176114.0260728805,0.0,5
2025-11-21,177664.09481266036,0.0,5
2025-11-24,183345.34163354198,0.0,5
2025-11-25,187616.91855942746,0.0,5
2025-11-26,187255.4480245942,0.0,5
2025-11-28,187561.4990578722,0.0,5
2025-12-01,183840.89855734364,258.76981982139415,5
2025-12-02,183369.3988986706,258.76981982139415,5
2025-12-03,184347.7807706557,258.76981982139415,5
2025-12-04,182185.23093227105,258.76981982139415,5
2025-12-05,182377.87953746808,258.76981982139415,5
2025-12-08,179761.7917622656,695.9267415701129,5
2025-12-09,179577.60651355213,695.9267415701129,5
2025-12-10,183165.2112388897,695.9267415701129,5
2025-12-11,182807.86509565718,695.9267415701129,5
2025-12-12,176718.99428716078,695.9267415701129,5
2025-12-15,175369.7128285752,0.0,5
2025-12-16,175514.21908011712,0.0,5
2025-12-17,171425.04419663426,0.0,5
2025-12-18,175984.05663413455,0.0,5
2025-12-19,180202.32182314107,0.0,5
2025-12-22,182387.7286279586,0.0,5
2025-12-23,182409.18481337366,0.0,5
2025-12-24,184482.66254276576,0.0,5
2025-12-26,184501.93594769796,0.0,5
2025-12-29,182656.92579254496,0.0,5
2025-12-30,182654.97638706866,0.0,5
2025-12-31,180006.6723899502,0.0,5
2026-01-02,187062.44067852432,0.0,5
2026-01-05,191716.31143274726,0.0,5
2026-01-06,200542.01972810048,0.0,5
2026-01-07,198080.72102202105,0.0,5
2026-01-08,196341.82844447368,0.0,5
2026-01-09,197282.28561880437,0.0,5
2026-01-12,198009.2557503132,0.0,5
2026-01-13,198064.98513456088,0.0,5
2026-01-14,196300.24987603343,1103.9878408818986,5
2026-01-15,201570.9761468688,1103.9878408818986,5
2026-01-16,201676.45671337194,1103.9878408818986,5
2026-01-20,199384.38771570474,1103.9878408818986,5
2026-01-21,207074.80476261012,1103.9878408818986,5
2026-01-22,205448.13996671245,0.0,5
2026-01-23,201579.74802877376,0.0,5
2026-01-26,196831.6038162398,0.0,5
2026-01-27,200988.5872005504,0.0,5
2026-01-28,204918.17792535815,0.0,5
2026-01-29,206634.0493761762,0.0,5
2026-01-30,203585.72876884302,0.0,5
2026-02-02,204591.57585142477,0.0,5
2026-02-03,205273.63741962152,0.0,5
2026-02-04,200171.0116798529,0.0,5
2026-02-05,197906.3564706752,0.0,5
2026-02-06,200146.32172836235,0.0,5
2026-02-09,201646.14089797155,0.0,5
2026-02-10,201657.39515590624,0.0,5
2026-02-11,206086.4723712388,0.0,5
2026-02-12,205544.71536099736,0.0,5
2026-02-13,207066.59859305905,0.0,5
2026-02-17,206409.2938205156,0.0,5
2026-02-18,202638.33739941314,0.0,5
2026-02-19,207881.14716388175,0.0,5
2026-02-20,208512.19915183375,0.0,5
2026-02-23,208390.14737621736,0.0,5
2026-02-24,209222.46327514597,0.0,5
2026-02-25,209153.6029614339,0.0,5
2026-02-26,205127.62947011695,0.0,5
2026-02-27,206870.43951309274,0.0,5
2026-03-02,206776.95437440067,0.0,5
2026-03-03,203138.2687849639,0.0,5
2026-03-04,204148.44771079096,0.0,5
2026-03-05,198742.14935702225,0.0,5
2026-03-06,197168.35894442626,0.0,5
2026-03-09,197793.75851481728,0.0,5
2026-03-10,197227.00899784942,0.0,5
2026-03-11,200127.29263726412,0.0,5
2026-03-12,195600.24242458784,0.0,5
2026-03-13,194142.6887519996,0.0,5
2026-03-16,197785.59458748615,0.0,5
2026-03-17,200742.64158146875,0.0,5
2026-03-18,195661.13455324803,0.0,5
2026-03-19,196355.66099910787,0.0,5
2026-03-20,193342.9482011222,0.0,5
2026-03-23,195638.13862927325,0.0,5
2026-03-24,189583.58744231935,0.0,5
2026-03-25,191843.07656339408,0.0,5
2026-03-26,189986.7150562658,0.0,5
2026-03-27,184139.70543190723,0.0,5
2026-03-30,184794.6280531008,0.0,5
2026-03-31,188640.9387576624,0.0,5
2026-04-01,188572.55271859947,0.0,5
2026-04-02,190616.75426531135,0.0,5
2026-04-06,190158.61669606293,0.0,5
2026-04-07,192001.0415197712,0.0,5
2026-04-08,191988.05028823667,0.0,5
2026-04-09,192762.1997232702,0.0,5
2026-04-10,192420.67015164482,0.0,5
2026-04-13,194851.27977179625,0.0,5
